Pseudogene_ID,Control_Count,Diseased_Count
ENSSG061040150,100,96
ENSSG677830453,95,96
ENSSG896336348,91,45
ENSSG839165232,92,46
ENSSG496134072,121,126
ENSSG645492270,104,103
ENSSG528787706,118,120
ENSSG878735190,106,105
ENSSG431518620,105,109
ENSSG355575873,103,104
ENSSG670440167,105,104
ENSSG649915639,101,96
ENSSG122189424,96,101
ENSSG493389215,92,46
ENSSG277645859,106,106
ENSSG797724901,102,97
ENSSG854597443,85,87
ENSSG783498661,109,106
ENSSG717353519,107,109
ENSSG533815096,102,105
ENSSG335871892,89,85
ENSSG181112965,104,103
ENSSG086317832,96,91
ENSSG755073705,87,92
ENSSG669939064,91,91
ENSSG358460872,94,95
ENSSG345712084,105,100
ENSSG998959825,115,57
ENSSG682061636,92,89
ENSSG583234786,98,96
ENSSG253092773,93,88
ENSSG958504490,81,82
ENSSG526532238,107,103
ENSSG114276644,104,105
ENSSG750835185,105,105
ENSSG873664204,99,101
ENSSG670825526,90,95
ENSSG465046901,99,99
ENSSG913320547,106,106
ENSSG348036312,87,88
ENSSG365395153,98,96
ENSSG175296267,99,99
ENSSG477524731,103,51
ENSSG841741248,95,94
ENSSG694016325,85,85
ENSSG728206570,96,100
ENSSG986120553,99,103
ENSSG178245674,118,123
ENSSG204524830,105,109
ENSSG670227902,121,118
ENSSG144350347,98,102
ENSSG696729553,92,92
ENSSG099090032,96,100
ENSSG083094045,106,101
ENSSG424586516,95,90
ENSSG213798487,106,105
ENSSG951258725,98,95
ENSSG454470054,118,120
ENSSG132205280,89,91
ENSSG288458243,86,90
ENSSG513505874,101,104
ENSSG821402061,85,87
ENSSG435167947,98,93
ENSSG623430484,110,105
ENSSG749158298,107,112
ENSSG027279276,99,95
ENSSG485946611,89,94
ENSSG938161801,88,93
ENSSG918377521,97,99
ENSSG606338239,103,51
ENSSG292461508,94,95
ENSSG957506968,115,110
ENSSG191440310,113,114
ENSSG443568607,89,86
ENSSG737590448,88,176
ENSSG193529143,96,98
ENSSG252279507,85,86
ENSSG548735754,102,51
ENSSG208294278,95,94
ENSSG684412489,85,42
ENSSG545590958,101,97
ENSSG753252393,87,91
ENSSG849737697,90,93
ENSSG870117727,93,94
ENSSG065779744,124,127
ENSSG915491008,106,110
ENSSG527405003,102,204
ENSSG290847391,97,92
ENSSG738793200,88,89
ENSSG671448184,105,102
ENSSG724126245,99,104
ENSSG582149916,104,108
ENSSG124524391,121,123
ENSSG897136682,88,92
ENSSG771064527,112,117
ENSSG354934029,102,103
ENSSG127776209,105,101
ENSSG917508706,102,107
ENSSG815828167,116,117
ENSSG190169914,87,88
ENSSG406781172,99,94
ENSSG278101136,91,95
ENSSG533350768,107,105
ENSSG411778797,100,102
ENSSG652636908,101,97
ENSSG472018375,101,101
ENSSG179262045,116,112
ENSSG929477928,92,89
ENSSG551301574,92,95
ENSSG931356863,98,97
ENSSG532035573,95,94
ENSSG821188840,112,115
ENSSG438010441,114,114
ENSSG655896838,98,101
ENSSG323543735,81,85
ENSSG676178371,124,122
ENSSG372778344,91,182
ENSSG270282705,100,200
ENSSG847889499,94,96
ENSSG357402929,93,46
ENSSG733806340,121,124
ENSSG602577430,109,110
ENSSG450772047,93,88
ENSSG555175813,89,44
ENSSG122848152,82,84
ENSSG765743334,92,94
ENSSG306550662,93,186
ENSSG658865392,96,100
ENSSG642425702,97,94
ENSSG531123351,102,100
ENSSG298381641,91,88
ENSSG251621543,88,93
ENSSG788429444,94,89
ENSSG370416057,95,92
ENSSG831134082,82,82
ENSSG632020670,104,109
ENSSG702818120,92,93
ENSSG548072923,110,105
ENSSG757724995,92,88
ENSSG656426524,89,87
ENSSG292623626,88,88
ENSSG417448139,107,110
ENSSG303945931,92,95
ENSSG284981141,103,101
ENSSG647635430,91,182
ENSSG586594016,99,102
ENSSG267671872,87,91
ENSSG471957746,102,51
ENSSG022689261,98,94
ENSSG898435841,93,93
ENSSG267654936,99,96
ENSSG410015782,84,89
ENSSG340613880,106,212
ENSSG602355060,86,90
ENSSG674238258,107,102
ENSSG995034164,116,119
ENSSG657384098,85,170
ENSSG227500390,89,94
ENSSG349079442,106,110
ENSSG549109350,127,124
ENSSG312696721,98,93
ENSSG684550850,100,100
ENSSG205281128,94,91
ENSSG133879526,95,94
ENSSG507775625,106,107
ENSSG773003102,86,81
ENSSG208186843,105,108
ENSSG790074336,101,100
ENSSG136393398,101,101
ENSSG201452575,112,107
ENSSG317484472,106,103
ENSSG308592362,95,95
ENSSG971511404,100,100
ENSSG382943565,94,90
ENSSG822896165,102,107
ENSSG175033381,102,100
ENSSG040403678,109,107
ENSSG518690909,100,104
ENSSG638441697,102,98
ENSSG047861475,106,105
ENSSG709220229,102,107
ENSSG276759482,118,123
ENSSG833939885,109,54
ENSSG697854384,100,99
ENSSG483504739,114,113
ENSSG364622076,118,116
ENSSG940007319,99,98
ENSSG948550026,101,105
ENSSG830119021,101,101
ENSSG462625827,84,88
ENSSG521202143,95,96
ENSSG334492066,110,110
ENSSG096272878,92,89
ENSSG548497709,106,101
ENSSG620646816,111,115
ENSSG181768328,104,107
ENSSG722957163,117,120
ENSSG383658346,91,96
ENSSG317413569,98,196
ENSSG447758837,88,90
ENSSG877954865,107,112
ENSSG659439809,86,86
ENSSG568946602,101,106
ENSSG134277755,89,86
ENSSG851997449,109,107
ENSSG962719022,98,101
ENSSG033612444,108,112
ENSSG275188634,80,75
ENSSG732918045,93,92
ENSSG408069662,99,99
ENSSG671859734,102,98
ENSSG639691207,106,212
ENSSG046469898,103,105
ENSSG025736818,113,112
ENSSG826547807,90,87
ENSSG697179559,101,104
ENSSG017414693,102,98
ENSSG040332922,97,99
ENSSG236969521,94,93
ENSSG581778409,97,102
ENSSG114671539,108,112
ENSSG324866286,91,96
ENSSG612519666,99,100
ENSSG756719102,86,87
ENSSG123468566,105,102
ENSSG312673354,89,91
ENSSG854296804,86,91
ENSSG189479805,106,105
ENSSG479213072,96,91
ENSSG293670873,98,101
ENSSG557661503,99,96
ENSSG535081821,88,85
ENSSG099907657,96,95
ENSSG294135669,81,76
ENSSG620761480,100,104
ENSSG468545842,102,107
ENSSG613251496,102,99
ENSSG987725346,97,99
ENSSG630681968,107,105
ENSSG651285328,103,108
ENSSG200615807,104,103
ENSSG821115968,98,93
ENSSG099819019,93,95
ENSSG370869701,102,106
ENSSG974343675,97,98
ENSSG330475527,107,108
ENSSG115373897,108,109
ENSSG561438402,85,84
ENSSG575832982,103,206
ENSSG999715119,81,83
ENSSG745589508,86,81
ENSSG275620377,108,112
ENSSG827305961,102,98
ENSSG160138387,112,116
ENSSG742070619,89,178
ENSSG203355684,109,110
ENSSG062359303,93,186
ENSSG909641188,86,82
ENSSG759380158,96,96
ENSSG274129348,108,109
ENSSG897747956,98,98
ENSSG184077570,89,84
ENSSG165018727,102,105
ENSSG812866765,112,113
ENSSG606872084,111,114
ENSSG688814727,111,108
ENSSG851641690,96,99
ENSSG707820503,95,99
ENSSG120023533,92,96
ENSSG291319749,94,98
ENSSG953194705,92,91
ENSSG278787441,81,77
ENSSG568317619,107,108
ENSSG492326123,111,111
ENSSG436467060,80,84
ENSSG800751112,105,107
ENSSG875469722,100,105
ENSSG939856972,89,86
ENSSG392475409,97,101
ENSSG626948858,106,106
ENSSG395542750,87,84
ENSSG995944387,93,95
ENSSG261097591,101,103
ENSSG773043377,91,92
ENSSG378672382,94,91
ENSSG865554364,117,114
ENSSG216012774,107,53
ENSSG063421905,104,99
ENSSG146542348,96,97
ENSSG470488257,93,94
ENSSG965755699,92,91
ENSSG194423805,96,97
ENSSG179058671,112,116
ENSSG004901655,99,100
ENSSG599716277,109,112
ENSSG133705145,113,108
ENSSG592416328,116,118
ENSSG208496977,103,102
ENSSG534633790,90,95
ENSSG213388315,119,238
ENSSG127915095,91,96
ENSSG796420366,88,91
ENSSG136225754,94,92
ENSSG924644150,88,87
ENSSG369040795,99,101
ENSSG306927355,113,116
ENSSG559534410,110,109
ENSSG591585227,93,92
ENSSG222228243,95,93
ENSSG114404191,97,102
ENSSG998824709,89,86
ENSSG014333269,83,81
ENSSG722408645,104,102
ENSSG627136983,105,100
ENSSG273929352,93,92
ENSSG725338633,89,84
ENSSG431807332,85,85
ENSSG555592950,81,80
ENSSG198712086,103,103
ENSSG338429083,99,104
ENSSG883322631,95,98
ENSSG625798989,118,236
ENSSG201852160,112,113
ENSSG976879944,107,108
ENSSG194104981,105,107
ENSSG308203722,108,107
ENSSG221328525,87,88
ENSSG696003883,115,116
ENSSG858479610,93,98
ENSSG798927386,93,88
ENSSG818448108,100,102
ENSSG936367077,104,52
ENSSG880707502,113,116
ENSSG106782585,94,93
ENSSG649714487,81,80
ENSSG667651366,102,105
ENSSG197388950,85,80
ENSSG929039655,95,190
ENSSG140108492,113,113
ENSSG838916514,103,108
ENSSG979956708,104,104
ENSSG804806669,116,116
ENSSG163117829,90,45
ENSSG569692128,90,86
ENSSG577418346,120,116
ENSSG221323788,114,57
ENSSG438490268,99,95
ENSSG322610718,96,93
ENSSG887026746,95,92
ENSSG439686154,112,116
ENSSG573485655,88,87
ENSSG041953210,104,208
ENSSG666328577,110,105
ENSSG261942501,97,98
ENSSG409521540,103,106
ENSSG391327583,94,96
ENSSG836437585,95,93
ENSSG937259680,76,76
ENSSG097363913,116,115
ENSSG077870375,108,108
ENSSG869583989,110,105
ENSSG328417183,95,93
ENSSG079906730,100,98
ENSSG741077034,98,102
ENSSG626367872,123,127
ENSSG780982583,86,88
ENSSG426601043,96,96
ENSSG641810758,95,190
ENSSG672599140,98,93
ENSSG830996520,105,103
ENSSG291286203,115,116
ENSSG521248852,84,87
ENSSG334735044,97,100
ENSSG817262373,95,98
ENSSG909353384,88,86
ENSSG566493423,107,105
ENSSG875140599,89,87
ENSSG372800448,78,156
ENSSG974710365,106,106
ENSSG153385050,87,86
ENSSG212453764,100,50
ENSSG664929564,110,106
ENSSG624793390,99,102
ENSSG011445989,92,91
ENSSG190800529,98,94
ENSSG606070017,108,113
ENSSG728110641,85,88
ENSSG430040562,99,98
ENSSG392411944,86,84
ENSSG619725478,111,108
ENSSG506525384,100,104
ENSSG790455978,110,111
ENSSG350747536,95,91
ENSSG732601709,105,102
ENSSG019656811,107,105
ENSSG345166448,94,89
ENSSG254668713,89,89
ENSSG569878353,88,88
ENSSG069851964,108,113
ENSSG725683015,116,115
ENSSG662561108,96,97
ENSSG106737165,88,91
ENSSG139379847,104,101
ENSSG802647584,109,107
ENSSG464042566,93,46
ENSSG999490987,101,100
ENSSG829450977,106,111
ENSSG720828526,120,120
ENSSG471201689,111,112
ENSSG869432385,104,109
ENSSG322975531,95,98
ENSSG288815595,97,100
ENSSG777360177,92,88
ENSSG390844763,98,97
ENSSG021838300,120,120
ENSSG073854032,97,94
ENSSG686320576,114,114
ENSSG390041699,117,114
ENSSG137652101,98,49
ENSSG365604352,87,43
ENSSG597547362,99,102
ENSSG024797934,100,100
ENSSG800901705,94,98
ENSSG161261527,107,105
ENSSG524236496,89,44
ENSSG905536937,89,84
ENSSG494335786,96,97
ENSSG309365929,99,96
ENSSG987770537,93,98
ENSSG743382188,106,101
ENSSG371166665,100,100
ENSSG119571222,85,83
ENSSG325882772,102,102
ENSSG414755097,98,94
ENSSG722513451,96,101
ENSSG045775669,102,107
ENSSG026170802,92,88
ENSSG003382466,98,97
ENSSG403990548,86,84
ENSSG744686395,114,118
ENSSG979694888,111,109
ENSSG572185442,112,116
ENSSG197122100,88,84
ENSSG748103823,95,97
ENSSG812863050,103,104
ENSSG855540608,104,109
ENSSG334210767,106,102
ENSSG247640689,114,118
ENSSG708629390,94,92
ENSSG877954452,102,103
ENSSG145113499,91,88
ENSSG840606159,111,108
ENSSG422703131,108,111
ENSSG027538597,93,98
ENSSG194568797,116,120
ENSSG545233498,80,80
ENSSG026895703,100,99
ENSSG565235768,99,95
ENSSG695148885,106,102
ENSSG968475433,105,100
ENSSG458699265,110,114
ENSSG879227870,91,182
ENSSG573057913,83,84
ENSSG566576483,111,112
ENSSG651147007,91,87
ENSSG024121588,97,99
ENSSG314108599,92,90
ENSSG452044812,118,123
ENSSG147130258,88,88
ENSSG044900010,79,82
ENSSG936624137,96,100
ENSSG638366990,107,105
ENSSG100554583,96,192
ENSSG634672799,91,89
ENSSG927818527,101,104
ENSSG986888431,114,228
ENSSG974892945,100,97
ENSSG520315134,84,87
ENSSG193123242,94,91
ENSSG294954880,90,180
ENSSG289621243,94,91
ENSSG091904245,86,91
ENSSG551033141,99,97
ENSSG289279782,90,90
ENSSG505985441,106,103
ENSSG831159853,94,90
ENSSG806163099,79,83
ENSSG050040943,115,116
ENSSG974518586,81,76
ENSSG753806977,98,93
ENSSG880450766,88,84
ENSSG052013820,108,108
ENSSG981982196,107,104
ENSSG849945575,85,86
ENSSG754182558,96,99
ENSSG094146080,102,107
ENSSG584834314,95,98
ENSSG667224435,83,88
ENSSG592228878,91,45
ENSSG961814416,124,123
ENSSG692085203,100,101
ENSSG074412009,100,200
ENSSG950619094,103,206
ENSSG863855554,89,92
ENSSG653433682,115,57
ENSSG561012786,94,99
ENSSG385872221,116,112
ENSSG000526137,77,81
ENSSG322409819,100,102
ENSSG007383883,104,103
ENSSG951278743,95,97
ENSSG965188043,99,49
ENSSG665594249,106,101
ENSSG154827265,93,89
ENSSG492090488,105,210
ENSSG178129524,98,99
ENSSG821804686,92,184
ENSSG794165190,107,108
ENSSG599151013,97,99
ENSSG283734808,102,105
ENSSG734127242,93,98
ENSSG659355373,89,92
ENSSG838669115,98,96
ENSSG973849582,90,92
ENSSG031449002,108,110
ENSSG943953864,96,48
ENSSG431679308,101,102
ENSSG644019152,87,84
ENSSG396131221,90,45
ENSSG867272376,103,101
ENSSG476271788,99,96
ENSSG696196988,108,111
ENSSG196747851,109,113
ENSSG709687965,112,108
ENSSG936905155,107,108
ENSSG841261116,93,94
ENSSG877320894,98,97
ENSSG594642297,105,109
ENSSG413537497,89,93
ENSSG967262235,108,106
ENSSG241474203,101,106
ENSSG203740171,95,95
ENSSG120891196,111,106
ENSSG714015234,89,88
ENSSG527529755,94,93
ENSSG979399722,97,92
ENSSG137952928,84,190
ENSSG959220733,101,96
ENSSG995910143,89,85
ENSSG112986162,103,106
ENSSG369992862,109,109
ENSSG541523522,101,101
ENSSG596241903,122,118
ENSSG267013307,91,95
ENSSG081288728,100,104
ENSSG714673085,104,107
ENSSG729899894,97,92
ENSSG242918834,95,91
ENSSG041661824,110,114
ENSSG004584089,89,44
ENSSG649696207,106,103
ENSSG559478175,91,94
ENSSG140424648,106,104
ENSSG746438146,105,100
ENSSG022109032,100,96
ENSSG263186576,107,103
ENSSG679537256,111,111
ENSSG634339534,92,93
ENSSG010931954,107,112
ENSSG782457020,101,101
ENSSG027965706,86,88
ENSSG388260423,105,106
ENSSG609793452,95,94
ENSSG025156516,96,96
ENSSG375423510,106,110
ENSSG114971908,112,108
ENSSG301483638,97,93
ENSSG382386201,124,124
ENSSG831482138,96,101
ENSSG044826176,98,100
ENSSG385062966,90,94
ENSSG341295132,92,88
ENSSG582277354,95,100
ENSSG869961931,93,90
ENSSG727267134,105,106
ENSSG304498448,79,158
ENSSG834612516,98,93
ENSSG855468661,103,101
ENSSG866060090,100,102
ENSSG874664074,109,108
ENSSG372242178,90,87
ENSSG614108302,95,96
ENSSG335025268,99,94
ENSSG059993072,111,107
ENSSG458315922,104,102
ENSSG533145582,121,121
ENSSG333132705,90,180
ENSSG582183339,104,107
ENSSG142142958,104,108
ENSSG696153287,106,110
ENSSG408506584,103,99
ENSSG753870935,100,104
ENSSG883496658,107,109
ENSSG165728959,105,110
ENSSG380371299,105,52
ENSSG271891364,115,57
ENSSG267912217,103,101
ENSSG691572036,114,232
ENSSG561669540,93,98
ENSSG135521789,86,82
ENSSG613562685,91,91
ENSSG372243233,91,96
ENSSG957805070,84,81
ENSSG931512118,88,91
ENSSG620109243,86,91
ENSSG875081229,118,119
ENSSG226559068,94,93
ENSSG324920800,110,111
ENSSG157366073,100,100
ENSSG438230303,107,111
ENSSG014101163,90,88
ENSSG185928260,100,98
ENSSG376334582,102,107
ENSSG369039219,87,88
ENSSG746067737,107,110
ENSSG280662050,121,118
ENSSG100449457,105,109
ENSSG742269014,105,105
ENSSG354220832,102,101
ENSSG488633316,106,212
ENSSG386353986,98,103
ENSSG177683542,91,91
ENSSG054657298,103,102
ENSSG299377951,86,85
ENSSG575710328,100,105
ENSSG943147580,100,104
ENSSG684878287,97,92
ENSSG930488138,105,110
ENSSG845432383,86,85
ENSSG579557678,88,90
ENSSG825166308,106,103
ENSSG571575626,105,108
ENSSG145727019,91,96
ENSSG660801709,92,92
ENSSG294168536,96,94
ENSSG160968477,99,98
ENSSG315284653,96,101
ENSSG082372150,108,108
ENSSG587996779,95,190
ENSSG506223093,117,122
ENSSG833838135,85,88
ENSSG004699815,95,99
ENSSG809669025,104,106
ENSSG046664117,76,81
ENSSG818517990,78,79
ENSSG720446662,103,99
ENSSG406268556,95,99
ENSSG630735510,98,93
ENSSG974852200,109,108
ENSSG798976756,108,106
ENSSG917088532,101,101
ENSSG205163124,95,122
ENSSG850658585,99,97
ENSSG222046016,106,109
ENSSG755408848,100,98
ENSSG621697665,99,98
ENSSG523900305,93,46
ENSSG892874052,93,92
ENSSG229058648,107,112
ENSSG592253729,97,92
ENSSG998126111,99,101
ENSSG667067637,97,93
ENSSG866502833,111,111
ENSSG108593618,89,88
ENSSG997887557,93,89
ENSSG386651840,109,113
ENSSG654898566,90,85
ENSSG424946559,112,116
ENSSG519852604,118,113
ENSSG948126107,82,78
ENSSG349498139,97,99
ENSSG593982077,107,107
ENSSG918883779,97,102
ENSSG438246119,87,84
ENSSG423818106,98,99
ENSSG584575894,83,88
ENSSG852808619,88,91
ENSSG690328433,110,108
ENSSG034813538,100,50
ENSSG974878959,113,109
ENSSG459768975,101,103
ENSSG065033944,90,89
ENSSG624700619,106,108
ENSSG806448309,102,98
ENSSG212734999,117,119
ENSSG384523697,106,104
ENSSG328627914,97,97
ENSSG464620576,83,85
ENSSG674543981,112,232
ENSSG529038672,95,100
ENSSG531799013,99,102
ENSSG676854880,74,75
ENSSG069073214,96,97
ENSSG000881158,76,76
ENSSG138670214,116,120
ENSSG162521656,103,108
ENSSG695613576,107,214
ENSSG485904613,107,106
ENSSG271999336,104,107
ENSSG381133965,109,109
ENSSG008280700,98,101
ENSSG617961733,108,108
ENSSG584869230,106,106
ENSSG771797037,91,92
ENSSG209860648,93,46
ENSSG593090126,116,119
ENSSG431631510,118,116
ENSSG368744129,99,99
ENSSG107076652,110,113
ENSSG866653206,105,103
ENSSG391980848,113,117
ENSSG005797244,124,122
ENSSG564302172,113,56
ENSSG108006199,105,100
ENSSG255744993,99,101
ENSSG049291703,79,39
ENSSG195884111,92,90
ENSSG848652180,117,121
ENSSG851947036,84,168
ENSSG055382626,84,87
ENSSG624261318,89,44
ENSSG595965439,106,101
ENSSG892444351,106,101
ENSSG039691309,89,93
ENSSG656524657,100,102
ENSSG414488298,94,99
ENSSG278438684,103,103
ENSSG822222153,99,49
ENSSG144845757,109,108
ENSSG397636325,111,222
ENSSG236800877,104,100
ENSSG093905036,116,112
ENSSG916761735,113,111
ENSSG338724743,94,99
ENSSG712163158,106,111
ENSSG480272413,110,105
ENSSG931281642,117,116
ENSSG150323442,114,116
ENSSG659156875,103,103
ENSSG587676378,107,402
ENSSG082198083,86,82
ENSSG954113822,107,110
ENSSG826844976,101,103
ENSSG979125771,117,112
ENSSG638688724,84,82
ENSSG468547476,92,92
ENSSG451905753,102,97
ENSSG679186804,91,86
ENSSG274071574,106,107
ENSSG899454277,76,72
ENSSG082828646,99,99
ENSSG444913822,108,113
ENSSG546015881,98,102
ENSSG649643345,116,111
ENSSG936500570,109,112
ENSSG317846610,99,97
ENSSG088126414,90,87
ENSSG262246981,97,194
ENSSG214605626,115,117
ENSSG574612725,91,95
ENSSG860894934,108,109
ENSSG930995685,105,110
ENSSG274132160,110,105
ENSSG881064459,111,109
ENSSG578899325,90,86
ENSSG215361435,108,110
ENSSG461573723,93,95
ENSSG541127280,100,99
ENSSG525801322,83,82
ENSSG658859294,89,89
ENSSG563545112,110,106
ENSSG008914082,102,98
ENSSG265965728,102,107
ENSSG410549321,94,97
ENSSG710042208,83,308
ENSSG294122192,118,118
ENSSG859759551,110,105
ENSSG599517236,120,120
ENSSG746604279,98,97
ENSSG424693254,128,125
ENSSG188283566,101,103
ENSSG392138148,108,107
ENSSG465138652,105,102
ENSSG407539291,114,113
ENSSG341889843,103,105
ENSSG753809816,100,101
ENSSG024358561,93,92
ENSSG331149570,95,93
ENSSG296681973,84,86
ENSSG433415287,110,115
ENSSG245362682,103,103
ENSSG920511008,105,106
ENSSG692630565,107,214
ENSSG407551758,105,102
ENSSG717155138,83,88
ENSSG454794230,97,95
ENSSG150430808,105,110
ENSSG517657859,93,98
ENSSG089379964,91,89
ENSSG911218078,114,116
ENSSG462074624,109,104
ENSSG871665072,94,47
ENSSG631879312,94,95
ENSSG387451242,109,108
ENSSG827611841,95,93
ENSSG265902026,95,99
ENSSG675659013,121,121
ENSSG163122764,103,99
ENSSG138444970,100,200
ENSSG675466934,112,56
ENSSG087300371,103,98
ENSSG316323886,120,115
ENSSG472361041,86,88
ENSSG741928838,94,99
ENSSG506336208,115,117
ENSSG513221374,99,96
ENSSG469564327,110,115
ENSSG599668478,97,94
ENSSG581270855,117,120
ENSSG722635448,115,120
ENSSG592444902,107,107
ENSSG036095591,112,116
ENSSG775387531,84,84
ENSSG911607291,98,98
ENSSG988267063,117,115
ENSSG057643291,89,86
ENSSG985405718,86,88
ENSSG235232907,85,82
ENSSG583232264,106,105
ENSSG292727750,129,130
ENSSG987196533,100,99
ENSSG714919353,101,294
ENSSG704585058,97,96
ENSSG749977321,108,106
ENSSG242125513,82,84
ENSSG823890811,113,117
ENSSG810750265,105,105
ENSSG300538707,93,97
ENSSG401373130,110,110
ENSSG116689825,109,108
ENSSG501087156,97,97
ENSSG611204801,84,85
ENSSG699671966,86,172
ENSSG865224416,91,92
ENSSG340346949,112,111
ENSSG459989858,93,92
ENSSG526541678,88,92
ENSSG074418806,95,93
ENSSG239553501,92,89
ENSSG443368907,91,87
ENSSG443967556,97,99
ENSSG557215082,99,99
ENSSG119765966,112,224
ENSSG813287748,97,96
ENSSG216910059,97,101
ENSSG837045798,97,94
ENSSG224277492,92,42
ENSSG581363213,93,46
ENSSG040056559,113,243
ENSSG383044758,131,135
ENSSG305331776,84,86
ENSSG161615279,105,101
ENSSG189009227,93,95
ENSSG150169894,95,94
ENSSG776519754,95,47
ENSSG108593117,100,200
ENSSG126789348,97,99
ENSSG406008194,104,105
ENSSG194747628,110,108
ENSSG849964403,98,92
ENSSG089403727,96,93
